ano,unidade_geografica,nivel_geografico,localizacao,dependencia,taxa_aprovacao,taxa_reprovacao,taxa_abandono
2021,Maranhão,UF,Urbana,Estadual,89.4,4.0,6.6
2021,Maranhão,UF,Rural,Estadual,86.9,4.5,8.6
2021,Maranhão,UF,Total,Municipal,93.6,0.6,5.8
2021,Maranhão,UF,Urbana,Municipal,93.3,0.0,6.7
2021,Maranhão,UF,Rural,Municipal,94.0,1.6,4.4
2021,Maranhão,UF,Total,Privada,95.7,1.9,2.4
2021,Maranhão,UF,Urbana,Privada,97.8,1.8,0.4
2021,Maranhão,UF,Rural,Privada,77.4,2.6,20.0
2021,Maranhão,UF,Total,Pública,88.7,4.6,6.7
2021,Maranhão,UF,Urbana,Pública,89.1,4.5,6.4
2021,Maranhão,UF,Rural,Pública,86.3,5.4,8.3
2021,Piauí,UF,Total,Total,94.3,1.2,4.5
2021,Piauí,UF,Urbana,Total,94.5,1.1,4.4
2021,Piauí,UF,Rural,Total,90.8,1.9,7.3
2021,Piauí,UF,Total,Federal,83.9,15.2,0.9
2021,Piauí,UF,Urbana,Federal,84.6,14.4,1.0
2021,Piauí,UF,Rural,Federal,77.3,22.2,0.5
2021,Piauí,UF,Total,Estadual,94.6,0.2,5.2
2021,Piauí,UF,Urbana,Estadual,94.8,0.2,5.0
2021,Piauí,UF,Rural,Estadual,92.2,0.0,7.8
2021,Piauí,UF,Total,Municipal,77.7,4.7,17.6
2021,Piauí,UF,Urbana,Municipal,75.6,6.6,17.8
2021,Piauí,UF,Rural,Municipal,82.8,0.0,17.2
2021,Piauí,UF,Total,Privada,97.8,1.6,0.6
2021,Piauí,UF,Urbana,Privada,97.8,1.6,0.6
2021,Piauí,UF,Rural,Privada,98.5,1.5,0.0
2021,Piauí,UF,Total,Pública,93.9,1.1,5.0
2021,Piauí,UF,Urbana,Pública,94.1,1.1,4.8
2021,Piauí,UF,Rural,Pública,90.8,1.9,7.3
2021,Ceará,UF,Total,Total,97.8,0.3,1.9
2021,Ceará,UF,Urbana,Total,97.8,0.3,1.9
2021,Ceará,UF,Rural,Total,98.1,0.6,1.3
2021,Ceará,UF,Total,Federal,81.5,16.3,2.2
2021,Ceará,UF,Urbana,Federal,82.1,15.5,2.4
2021,Ceará,UF,Rural,Federal,75.2,23.8,1.0
2021,Ceará,UF,Total,Estadual,98.0,0.0,2.0
2021,Ceará,UF,Urbana,Estadual,97.9,0.0,2.1
2021,Ceará,UF,Rural,Estadual,98.8,0.0,1.2
2021,Ceará,UF,Total,Municipal,,,
2021,Ceará,UF,Urbana,Municipal,,,
2021,Ceará,UF,Rural,Municipal,,,
2021,Ceará,UF,Total,Privada,98.8,1.0,0.2
2021,Ceará,UF,Urbana,Privada,98.8,1.0,0.2
2021,Ceará,UF,Rural,Privada,81.8,0.0,18.2
2021,Ceará,UF,Total,Pública,97.7,0.3,2.0
2021,Ceará,UF,Urbana,Pública,97.7,0.3,2.0
2021,Ceará,UF,Rural,Pública,98.2,0.6,1.2
2021,Rio Grande do Norte,UF,Total,Total,74.6,10.7,14.7
2021,Rio Grande do Norte,UF,Urbana,Total,74.7,10.9,14.4
2021,Rio Grande do Norte,UF,Rural,Total,73.6,6.9,19.5
2021,Rio Grande do Norte,UF,Total,Federal,91.1,7.5,1.4
2021,Rio Grande do Norte,UF,Urbana,Federal,91.2,7.3,1.5
2021,Rio Grande do Norte,UF,Rural,Federal,90.4,9.3,0.3
2021,Rio Grande do Norte,UF,Total,Estadual,69.1,12.5,18.4
2021,Rio Grande do Norte,UF,Urbana,Estadual,69.1,12.7,18.2
2021,Rio Grande do Norte,UF,Rural,Estadual,67.4,6.1,26.5
2021,Rio Grande do Norte,UF,Total,Municipal,,,
2021,Rio Grande do Norte,UF,Urbana,Municipal,,,
2021,Rio Grande do Norte,UF,Rural,Municipal,,,
2021,Rio Grande do Norte,UF,Total,Privada,98.1,1.6,0.3
2021,Rio Grande do Norte,UF,Urbana,Privada,98.1,1.6,0.3
2021,Rio Grande do Norte,UF,Rural,Privada,96.8,0.0,3.2
2021,Rio Grande do Norte,UF,Total,Pública,71.5,11.9,16.6
2021,Rio Grande do Norte,UF,Urbana,Pública,71.4,12.2,16.4
2021,Rio Grande do Norte,UF,Rural,Pública,73.5,7.0,19.5
2021,Paraíba,UF,Total,Total,95.9,0.8,3.3
2021,Paraíba,UF,Urbana,Total,95.8,0.8,3.4
2021,Paraíba,UF,Rural,Total,96.8,0.6,2.6
2021,Paraíba,UF,Total,Federal,88.5,10.3,1.2
2021,Paraíba,UF,Urbana,Federal,88.6,10.3,1.1
2021,Paraíba,UF,Rural,Federal,84.7,9.9,5.4
2021,Paraíba,UF,Total,Estadual,96.0,0.2,3.8
2021,Paraíba,UF,Urbana,Estadual,96.0,0.2,3.8
2021,Paraíba,UF,Rural,Estadual,97.1,0.4,2.5
2021,Paraíba,UF,Total,Municipal,73.8,7.3,18.9
2021,Paraíba,UF,Urbana,Municipal,71.2,8.5,20.3
2021,Paraíba,UF,Rural,Municipal,90.2,0.0,9.8
2021,Paraíba,UF,Total,Privada,98.7,0.8,0.5
2021,Paraíba,UF,Urbana,Privada,98.7,0.8,0.5
2021,Paraíba,UF,Rural,Privada,,,
2021,Paraíba,UF,Total,Pública,95.5,0.8,3.7
2021,Paraíba,UF,Urbana,Pública,95.5,0.9,3.6
2021,Paraíba,UF,Rural,Pública,96.8,0.6,2.6
2021,Pernambuco,UF,Total,Total,94.1,4.5,1.4
2021,Pernambuco,UF,Urbana,Total,94.5,4.2,1.3
2021,Pernambuco,UF,Rural,Total,87.9,8.6,3.5
2021,Pernambuco,UF,Total,Federal,83.5,13.3,3.2
2021,Pernambuco,UF,Urbana,Federal,85.1,11.4,3.5
2021,Pernambuco,UF,Rural,Federal,78.7,18.7,2.6
2021,Pernambuco,UF,Total,Estadual,93.8,4.6,1.6
2021,Pernambuco,UF,Urbana,Estadual,94.2,4.4,1.4
2021,Pernambuco,UF,Rural,Estadual,88.6,7.7,3.7
2021,Pernambuco,UF,Total,Municipal,93.7,5.5,0.8
2021,Pernambuco,UF,Urbana,Municipal,,,
2021,Pernambuco,UF,Rural,Municipal,93.7,5.5,0.8
2021,Pernambuco,UF,Total,Privada,98.4,1.2,0.4
2021,Pernambuco,UF,Urbana,Privada,98.4,1.2,0.4
2021,Pernambuco,UF,Rural,Privada,98.4,1.6,0.0
2021,Pernambuco,UF,Total,Pública,93.6,4.9,1.5
2021,Pernambuco,UF,Urbana,Pública,94.0,4.6,1.4
2021,Pernambuco,UF,Rural,Pública,87.7,8.7,3.6
2021,Alagoas,UF,Total,Total,87.7,4.5,7.8
2021,Alagoas,UF,Urbana,Total,87.6,4.6,7.8
2021,Alagoas,UF,Rural,Total,89.1,3.8,7.1
2021,Alagoas,UF,Total,Federal,80.1,14.2,5.7
2021,Alagoas,UF,Urbana,Federal,80.1,14.2,5.7
2021,Alagoas,UF,Total,Estadual,86.5,4.5,9.0
2021,Alagoas,UF,Urbana,Estadual,86.4,4.5,9.1
2021,Alagoas,UF,Rural,Estadual,89.1,3.9,7.0
2021,Alagoas,UF,Total,Municipal,,,
2021,Alagoas,UF,Urbana,Municipal,,,
2021,Alagoas,UF,Rural,Municipal,,,
2021,Alagoas,UF,Total,Privada,97.9,1.6,0.5
2021,Alagoas,UF,Urbana,Privada,97.9,1.6,0.5
2021,Alagoas,UF,Rural,Privada,100.0,0.0,0.0
2021,Alagoas,UF,Total,Pública,86.3,4.9,8.8
2021,Alagoas,UF,Urbana,Pública,86.1,5.0,8.9
2021,Alagoas,UF,Rural,Pública,89.1,3.9,7.0
2021,Sergipe,UF,Total,Total,94.8,2.1,3.1
2021,Sergipe,UF,Urbana,Total,94.9,2.0,3.1
2021,Sergipe,UF,Rural,Total,92.5,3.8,3.7
2021,Sergipe,UF,Total,Federal,85.3,14.2,0.5
2021,Sergipe,UF,Urbana,Federal,85.5,13.8,0.7
2021,Sergipe,UF,Rural,Federal,85.0,14.8,0.2
2021,Sergipe,UF,Total,Estadual,94.3,1.9,3.8
2021,Sergipe,UF,Urbana,Estadual,94.3,2.0,3.7
2021,Sergipe,UF,Rural,Estadual,94.3,1.1,4.6
2021,Sergipe,UF,Total,Municipal,,,
2021,Sergipe,UF,Urbana,Municipal,,,
2021,Sergipe,UF,Rural,Municipal,,,
2021,Sergipe,UF,Total,Privada,98.9,0.9,0.2
2021,Sergipe,UF,Urbana,Privada,98.9,0.9,0.2
2021,Sergipe,UF,Rural,Privada,,,
2021,Sergipe,UF,Total,Pública,94.0,2.3,3.7
2021,Sergipe,UF,Urbana,Pública,94.1,2.2,3.7
2021,Sergipe,UF,Rural,Pública,92.5,3.8,3.7
2021,Bahia,UF,Total,Total,88.2,1.2,10.6
2021,Bahia,UF,Urbana,Total,88.3,1.2,10.5
2021,Bahia,UF,Rural,Total,87.0,1.5,11.5
2021,Bahia,UF,Total,Federal,84.7,9.3,6.0
2021,Bahia,UF,Urbana,Federal,84.7,9.3,6.0
2021,Bahia,UF,Rural,Federal,100.0,0.0,0.0
2021,Bahia,UF,Total,Estadual,87.4,1.1,11.5
2021,Bahia,UF,Urbana,Estadual,87.4,1.1,11.5
2021,Bahia,UF,Rural,Estadual,87.3,0.8,11.9
2021,Bahia,UF,Total,Municipal,83.5,5.8,10.7
2021,Bahia,UF,Urbana,Municipal,84.9,2.4,12.7
2021,Bahia,UF,Rural,Municipal,83.0,7.2,9.8
2021,Bahia,UF,Total,Privada,98.0,1.2,0.8
2021,Bahia,UF,Urbana,Privada,98.8,0.9,0.3
2021,Bahia,UF,Rural,Privada,86.0,5.3,8.7
2021,Bahia,UF,Total,Pública,87.3,1.2,11.5
2021,Bahia,UF,Urbana,Pública,87.3,1.2,11.5
2021,Bahia,UF,Rural,Pública,87.1,1.2,11.7
2021,Minas Gerais,UF,Total,Total,92.0,4.5,3.5
2021,Minas Gerais,UF,Urbana,Total,92.0,4.5,3.5
2021,Minas Gerais,UF,Rural,Total,93.5,4.2,2.3
2021,Minas Gerais,UF,Total,Federal,89.8,9.1,1.1
2021,Minas Gerais,UF,Urbana,Federal,90.8,8.3,0.9
2021,Minas Gerais,UF,Rural,Federal,85.8,12.3,1.9
2021,Minas Gerais,UF,Total,Estadual,91.3,4.7,4.0
2021,Minas Gerais,UF,Urbana,Estadual,91.1,4.8,4.1
2021,Minas Gerais,UF,Rural,Estadual,96.3,1.5,2.2
2021,Minas Gerais,UF,Total,Municipal,94.5,3.3,2.2
2021,Minas Gerais,UF,Urbana,Municipal,94.5,3.2,2.3
2021,Minas Gerais,UF,Rural,Municipal,94.4,4.3,1.3
2021,Minas Gerais,UF,Total,Privada,98.6,1.2,0.2
2021,Minas Gerais,UF,Urbana,Privada,98.7,1.2,0.1
2021,Minas Gerais,UF,Rural,Privada,92.5,3.3,4.2
2021,Minas Gerais,UF,Total,Pública,91.2,4.9,3.9
2021,Minas Gerais,UF,Urbana,Pública,91.2,4.9,3.9
2021,Minas Gerais,UF,Rural,Pública,93.6,4.3,2.1
2021,Espírito Santo,UF,Total,Total,91.5,6.2,2.3
2021,Espírito Santo,UF,Urbana,Total,91.4,6.2,2.4
2021,Espírito Santo,UF,Rural,Total,92.3,5.7,2.0
2021,Espírito Santo,UF,Total,Federal,87.9,10.2,1.9
2021,Espírito Santo,UF,Urbana,Federal,87.6,10.3,2.1
2021,Espírito Santo,UF,Rural,Federal,89.1,9.8,1.1
2021,Espírito Santo,UF,Total,Estadual,90.9,6.6,2.5
2021,Espírito Santo,UF,Urbana,Estadual,90.8,6.6,2.6
2021,Espírito Santo,UF,Rural,Estadual,94.1,5.1,0.8
2021,Espírito Santo,UF,Total,Municipal,98.5,1.5,0.0
2021,Espírito Santo,UF,Urbana,Municipal,,,
2021,Espírito Santo,UF,Rural,Municipal,98.5,1.5,0.0
2021,Espírito Santo,UF,Total,Privada,98.2,1.3,0.5
2021,Espírito Santo,UF,Urbana,Privada,98.6,1.3,0.1
2021,Espírito Santo,UF,Rural,Privada,92.6,1.4,6.0
2021,Espírito Santo,UF,Total,Pública,90.6,6.9,2.5
2021,Espírito Santo,UF,Urbana,Pública,90.6,6.9,2.5
2021,Espírito Santo,UF,Rural,Pública,92.2,6.8,1.0
2021,Rio de Janeiro,UF,Total,Total,93.4,4.7,1.9
2021,Rio de Janeiro,UF,Urbana,Total,93.4,4.7,1.9
2021,Rio de Janeiro,UF,Rural,Total,92.9,4.5,2.6
2021,Rio de Janeiro,UF,Total,Federal,90.0,8.8,1.2
2021,Rio de Janeiro,UF,Urbana,Federal,90.7,8.2,1.1
2021,Rio de Janeiro,UF,Rural,Federal,74.6,23.4,2.0
2021,Rio de Janeiro,UF,Total,Estadual,92.4,5.3,2.3
2021,Rio de Janeiro,UF,Urbana,Estadual,92.4,5.3,2.3
2021,Rio de Janeiro,UF,Rural,Estadual,93.4,3.8,2.8
2021,Rio de Janeiro,UF,Total,Municipal,88.8,6.6,4.6
2021,Rio de Janeiro,UF,Urbana,Municipal,88.8,6.6,4.6
2021,Rio de Janeiro,UF,Rural,Municipal,,,
2021,Rio de Janeiro,UF,Total,Privada,97.9,1.8,0.3
2021,Rio de Janeiro,UF,Urbana,Privada,98.0,1.8,0.2
2021,Rio de Janeiro,UF,Rural,Privada,97.0,3.0,0.0
2021,Rio de Janeiro,UF,Total,Pública,92.3,5.4,2.3
2021,Rio de Janeiro,UF,Urbana,Pública,92.3,5.4,2.3
2021,Rio de Janeiro,UF,Rural,Pública,92.7,4.6,2.7
2021,São Paulo,UF,Total,Total,94.8,1.9,3.3
2021,São Paulo,UF,Urbana,Total,94.8,1.9,3.3
2021,São Paulo,UF,Rural,Total,96.6,1.7,1.7
2021,São Paulo,UF,Total,Federal,93.4,6.4,0.2
2021,São Paulo,UF,Urbana,Federal,93.4,6.4,0.2
2021,São Paulo,UF,Total,Estadual,93.9,2.1,4.0
2021,São Paulo,UF,Urbana,Estadual,93.9,2.1,4.0
2021,São Paulo,UF,Rural,Estadual,96.5,1.8,1.7
2021,São Paulo,UF,Total,Municipal,97.3,2.2,0.5
2021,São Paulo,UF,Urbana,Municipal,97.3,2.2,0.5
2021,São Paulo,UF,Rural,Municipal,97.3,1.6,1.1
2021,São Paulo,UF,Total,Privada,99.1,0.9,0.0
2021,São Paulo,UF,Urbana,Privada,99.1,0.9,0.0
2021,São Paulo,UF,Rural,Privada,98.6,1.4,0.0
2021,São Paulo,UF,Total,Pública,94.0,2.1,3.9
2021,São Paulo,UF,Urbana,Pública,94.0,2.1,3.9
2021,São Paulo,UF,Rural,Pública,96.5,1.8,1.7
2021,Paraná,UF,Total,Total,96.2,2.6,1.2
2021,Paraná,UF,Urbana,Total,96.2,2.7,1.1
2021,Paraná,UF,Rural,Total,97.0,2.1,0.9
2021,Paraná,UF,Total,Federal,89.8,9.6,0.6
2021,Paraná,UF,Urbana,Federal,89.8,9.5,0.7
2021,Paraná,UF,Rural,Federal,89.3,10.7,0.0
2021,Paraná,UF,Total,Estadual,95.9,2.8,1.3
2021,Paraná,UF,Urbana,Estadual,95.9,2.8,1.3
2021,Paraná,UF,Rural,Estadual,97.2,1.9,0.9
2021,Paraná,UF,Total,Municipal,,,
2021,Paraná,UF,Urbana,Municipal,,,
2021,Paraná,UF,Rural,Municipal,,,
2021,Paraná,UF,Total,Privada,98.8,1.0,0.2
2021,Paraná,UF,Urbana,Privada,98.8,1.0,0.2
2021,Paraná,UF,Rural,Privada,96.3,3.5,0.2
2021,Paraná,UF,Total,Pública,95.8,2.9,1.3
2021,Paraná,UF,Urbana,Pública,95.7,3.0,1.3
2021,Paraná,UF,Rural,Pública,97.0,2.0,1.0
2021,Santa Catarina,UF,Total,Total,80.5,12.1,7.4
2021,Santa Catarina,UF,Urbana,Total,80.4,12.2,7.4
2021,Santa Catarina,UF,Rural,Total,86.3,8.5,5.2
2021,Santa Catarina,UF,Total,Federal,86.6,10.9,2.5
2021,Santa Catarina,UF,Urbana,Federal,86.9,10.5,2.6
2021,Santa Catarina,UF,Rural,Federal,83.0,16.2,0.8
2021,Santa Catarina,UF,Total,Estadual,77.5,13.8,8.7
2021,Santa Catarina,UF,Urbana,Estadual,77.3,13.9,8.8
2021,Santa Catarina,UF,Rural,Estadual,85.7,7.9,6.4
2021,Santa Catarina,UF,Total,Municipal,97.7,1.7,0.6
2021,Santa Catarina,UF,Urbana,Municipal,99.6,0.4,0.0
2021,Santa Catarina,UF,Rural,Municipal,94.3,4.1,1.6
2021,Santa Catarina,UF,Total,Privada,98.0,1.6,0.4
2021,Santa Catarina,UF,Urbana,Privada,98.0,1.5,0.5
2021,Santa Catarina,UF,Rural,Privada,98.0,2.0,0.0
2021,Santa Catarina,UF,Total,Pública,78.0,13.6,8.4
2021,Santa Catarina,UF,Urbana,Pública,77.8,13.8,8.4
2021,Santa Catarina,UF,Rural,Pública,85.5,9.0,5.5
2021,Rio Grande do Sul,UF,Total,Total,89.0,1.6,9.4
2021,Rio Grande do Sul,UF,Urbana,Total,89.0,1.5,9.5
2021,Rio Grande do Sul,UF,Rural,Total,87.6,4.3,8.1
2021,Rio Grande do Sul,UF,Total,Federal,84.7,12.7,2.6
2021,Rio Grande do Sul,UF,Urbana,Federal,84.3,13.6,2.1
2021,Rio Grande do Sul,UF,Rural,Federal,86.5,9.4,4.1
2021,Rio Grande do Sul,UF,Total,Estadual,88.0,0.9,11.1
2021,Rio Grande do Sul,UF,Urbana,Estadual,88.0,0.8,11.2
2021,Rio Grande do Sul,UF,Rural,Estadual,87.7,2.8,9.5
2021,Rio Grande do Sul,UF,Total,Municipal,85.6,5.7,8.7
2021,Rio Grande do Sul,UF,Urbana,Municipal,85.1,6.0,8.9
2021,Rio Grande do Sul,UF,Rural,Municipal,89.1,2.9,8.0
2021,Rio Grande do Sul,UF,Total,Privada,97.7,2.1,0.2
2021,Rio Grande do Sul,UF,Urbana,Privada,97.8,2.1,0.1
2021,Rio Grande do Sul,UF,Rural,Privada,91.8,4.0,4.2
2021,Rio Grande do Sul,UF,Total,Pública,87.8,1.5,10.7
2021,Rio Grande do Sul,UF,Urbana,Pública,87.8,1.4,10.8
2021,Rio Grande do Sul,UF,Rural,Pública,87.4,4.3,8.3
2021,Mato Grosso do Sul,UF,Total,Total,84.8,13.8,1.4
2021,Mato Grosso do Sul,UF,Urbana,Total,85.3,13.5,1.2
2021,Mato Grosso do Sul,UF,Rural,Total,79.2,18.2,2.6
2021,Mato Grosso do Sul,UF,Total,Federal,86.3,11.2,2.5
2021,Mato Grosso do Sul,UF,Urbana,Federal,90.6,6.8,2.6
2021,Mato Grosso do Sul,UF,Rural,Federal,68.1,29.9,2.0
2021,Mato Grosso do Sul,UF,Total,Estadual,83.3,15.3,1.4
2021,Mato Grosso do Sul,UF,Urbana,Estadual,83.5,15.1,1.4
2021,Mato Grosso do Sul,UF,Rural,Estadual,80.0,17.4,2.6
2021,Mato Grosso do Sul,UF,Total,Municipal,98.0,2.0,0.0
2021,Mato Grosso do Sul,UF,Urbana,Municipal,,,
2021,Mato Grosso do Sul,UF,Rural,Municipal,98.0,2.0,0.0
2021,Mato Grosso do Sul,UF,Total,Privada,98.2,1.5,0.3
2021,Mato Grosso do Sul,UF,Urbana,Privada,98.7,1.2,0.1
2021,Mato Grosso do Sul,UF,Rural,Privada,85.6,9.0,5.4
2021,Mato Grosso do Sul,UF,Total,Pública,83.5,15.1,1.4
2021,Mato Grosso do Sul,UF,Urbana,Pública,83.8,14.8,1.4
2021,Mato Grosso do Sul,UF,Rural,Pública,78.8,18.7,2.5
2021,Mato Grosso,UF,Total,Total,82.4,12.3,5.3
2021,Mato Grosso,UF,Urbana,Total,82.5,12.0,5.5
2021,Mato Grosso,UF,Rural,Total,82.0,14.1,3.9
2021,Mato Grosso,UF,Total,Federal,81.0,18.6,0.4
2021,Mato Grosso,UF,Urbana,Federal,82.4,17.2,0.4
2021,Mato Grosso,UF,Rural,Federal,75.1,24.6,0.3
2021,Mato Grosso,UF,Total,Estadual,81.0,12.9,6.1
2021,Mato Grosso,UF,Urbana,Estadual,80.8,12.9,6.3
2021,Mato Grosso,UF,Rural,Estadual,82.5,13.3,4.2
2021,Mato Grosso,UF,Total,Municipal,,,
2021,Mato Grosso,UF,Urbana,Municipal,,,
2021,Mato Grosso,UF,Rural,Municipal,,,
2021,Mato Grosso,UF,Total,Privada,98.8,1.0,0.2
2021,Mato Grosso,UF,Urbana,Privada,98.8,1.0,0.2
2021,Mato Grosso,UF,Rural,Privada,100.0,0.0,0.0
2021,Mato Grosso,UF,Total,Pública,81.0,13.2,5.8
2021,Mato Grosso,UF,Urbana,Pública,80.9,13.1,6.0
2021,Mato Grosso,UF,Rural,Pública,82.0,14.2,3.8
2021,Goiás,UF,Total,Total,96.6,2.2,1.2
2021,Goiás,UF,Urbana,Total,96.8,2.0,1.2
2021,Goiás,UF,Rural,Total,89.5,8.5,2.0
2021,Goiás,UF,Total,Federal,79.0,19.2,1.8
2021,Goiás,UF,Urbana,Federal,82.2,16.8,1.0
2021,Goiás,UF,Rural,Federal,69.1,26.7,4.2
2021,Goiás,UF,Total,Estadual,97.0,1.7,1.3
2021,Goiás,UF,Urbana,Estadual,97.0,1.7,1.3
2021,Goiás,UF,Rural,Estadual,97.6,1.3,1.1
2021,Goiás,UF,Total,Municipal,85.2,6.8,8.0
2021,Goiás,UF,Urbana,Municipal,84.5,7.6,7.9
2021,Goiás,UF,Rural,Municipal,88.3,3.3,8.4
2021,Goiás,UF,Total,Privada,98.6,1.2,0.2
2021,Goiás,UF,Urbana,Privada,98.5,1.2,0.3
2021,Goiás,UF,Rural,Privada,99.3,0.7,0.0
2021,Goiás,UF,Total,Pública,96.4,2.3,1.3
2021,Goiás,UF,Urbana,Pública,96.6,2.1,1.3
2021,Goiás,UF,Rural,Pública,88.2,9.6,2.2
2021,Distrito Federal,UF,Total,Total,88.0,11.0,1.0
2021,Distrito Federal,UF,Urbana,Total,88.1,10.8,1.1
2021,Distrito Federal,UF,Rural,Total,81.9,17.0,1.1
2021,Distrito Federal,UF,Total,Federal,84.3,14.6,1.1
2021,Distrito Federal,UF,Urbana,Federal,87.4,11.4,1.2
2021,Distrito Federal,UF,Rural,Federal,66.3,33.1,0.6
2021,Distrito Federal,UF,Total,Estadual,84.8,13.9,1.3
2021,Distrito Federal,UF,Urbana,Estadual,84.8,13.8,1.4
2021,Distrito Federal,UF,Rural,Estadual,83.0,15.5,1.5
2021,Distrito Federal,UF,Total,Privada,98.9,1.1,0.0
2021,Distrito Federal,UF,Urbana,Privada,98.9,1.1,0.0
2021,Distrito Federal,UF,Rural,Privada,100.0,0.0,0.0
2021,Distrito Federal,UF,Total,Pública,84.8,13.9,1.3
2021,Distrito Federal,UF,Urbana,Pública,84.9,13.7,1.4
2021,Distrito Federal,UF,Rural,Pública,79.8,18.9,1.3
2022,Brasil,Brasil,Total,Total,86.6,7.7,5.7
2022,Brasil,Brasil,Urbana,Total,86.7,7.8,5.5
2022,Brasil,Brasil,Rural,Total,85.2,6.6,8.2
2022,Brasil,Brasil,Total,Federal,88.3,9.5,2.2
2022,Brasil,Brasil,Urbana,Federal,88.2,9.6,2.2
2022,Brasil,Brasil,Rural,Federal,88.6,8.9,2.5
2022,Brasil,Brasil,Total,Estadual,85.0,8.4,6.6
2022,Brasil,Brasil,Urbana,Estadual,85.0,8.5,6.5
2022,Brasil,Brasil,Rural,Estadual,84.5,6.6,8.9
2022,Brasil,Brasil,Total,Municipal,91.4,4.6,4.0
2022,Brasil,Brasil,Urbana,Municipal,91.7,4.9,3.4
2022,Brasil,Brasil,Rural,Municipal,89.7,2.6,7.7
2022,Brasil,Brasil,Total,Privada,96.9,2.4,0.7
2022,Brasil,Brasil,Urbana,Privada,96.9,2.4,0.7
2022,Brasil,Brasil,Rural,Privada,93.3,3.0,3.7
2022,Brasil,Brasil,Total,Pública,85.1,8.4,6.5
2022,Brasil,Brasil,Urbana,Pública,85.2,8.5,6.3
2022,Brasil,Brasil,Rural,Pública,84.9,6.8,8.3
2022,Norte,Regiao,Total,Total,82.4,8.8,8.8
2022,Norte,Regiao,Urbana,Total,82.6,9.2,8.2
2022,Norte,Regiao,Rural,Total,81.1,6.2,12.7
2022,Norte,Regiao,Total,Federal,90.5,7.7,1.8
2022,Norte,Regiao,Urbana,Federal,90.8,7.7,1.5
2022,Norte,Regiao,Rural,Federal,88.2,7.7,4.1
2022,Norte,Regiao,Total,Estadual,81.0,9.3,9.7
2022,Norte,Regiao,Urbana,Estadual,81.1,9.9,9.0
2022,Norte,Regiao,Rural,Estadual,80.7,6.2,13.1
2022,Norte,Regiao,Total,Municipal,80.6,13.0,6.4
2022,Norte,Regiao,Urbana,Municipal,80.6,13.0,6.4
2022,Norte,Regiao,Rural,Municipal,,,
2022,Norte,Regiao,Total,Privada,97.3,2.1,0.6
2022,Norte,Regiao,Urbana,Privada,97.4,2.1,0.5
2022,Norte,Regiao,Rural,Privada,94.7,1.6,3.7
2022,Norte,Regiao,Total,Pública,81.3,9.3,9.4
2022,Norte,Regiao,Urbana,Pública,81.4,9.8,8.8
2022,Norte,Regiao,Rural,Pública,80.9,6.3,12.8
2022,Nordeste,Regiao,Total,Total,85.7,7.6,6.7
2022,Nordeste,Regiao,Urbana,Total,85.7,7.7,6.6
2022,Nordeste,Regiao,Rural,Total,85.0,6.5,8.5
2022,Nordeste,Regiao,Total,Federal,87.0,10.4,2.6
2022,Nordeste,Regiao,Urbana,Federal,86.9,10.6,2.5
2022,Nordeste,Regiao,Rural,Federal,88.1,9.1,2.8
2022,Nordeste,Regiao,Total,Estadual,84.4,8.1,7.5
2022,Nordeste,Regiao,Urbana,Estadual,84.4,8.2,7.4
2022,Nordeste,Regiao,Rural,Estadual,84.5,6.6,8.9
2022,Nordeste,Regiao,Total,Municipal,86.4,2.5,11.1
2022,Nordeste,Regiao,Urbana,Municipal,79.8,2.9,17.3
2022,Nordeste,Regiao,Rural,Municipal,89.0,2.4,8.6
2022,Nordeste,Regiao,Total,Privada,96.5,2.4,1.1
2022,Nordeste,Regiao,Urbana,Privada,96.6,2.3,1.1
2022,Nordeste,Regiao,Rural,Privada,89.3,3.4,7.3
2022,Nordeste,Regiao,Total,Pública,84.5,8.2,7.3
2022,Nordeste,Regiao,Urbana,Pública,84.4,8.3,7.3
2022,Nordeste,Regiao,Rural,Pública,84.8,6.6,8.6
2022,Sudeste,Regiao,Total,Total,88.6,7.0,4.4
2022,Sudeste,Regiao,Urbana,Total,88.6,7.0,4.4
2022,Sudeste,Regiao,Rural,Total,92.2,4.6,3.2
2022,Sudeste,Regiao,Total,Federal,89.6,8.9,1.5
2022,Sudeste,Regiao,Urbana,Federal,89.4,9.1,1.5
2022,Sudeste,Regiao,Rural,Federal,91.0,7.5,1.5
2022,Sudeste,Regiao,Total,Estadual,87.0,7.8,5.2
2022,Sudeste,Regiao,Urbana,Estadual,86.9,7.8,5.3
2022,Sudeste,Regiao,Rural,Estadual,92.2,4.2,3.6
2022,Sudeste,Regiao,Total,Municipal,93.4,4.7,1.9
2022,Sudeste,Regiao,Urbana,Municipal,93.4,4.7,1.9
2022,Sudeste,Regiao,Rural,Municipal,95.0,3.4,1.6
2022,Sudeste,Regiao,Total,Privada,96.9,2.5,0.6
2022,Sudeste,Regiao,Urbana,Privada,96.9,2.5,0.6
2022,Sudeste,Regiao,Rural,Privada,94.6,3.5,1.9
2022,Sudeste,Regiao,Total,Pública,87.2,7.8,5.0
2022,Sudeste,Regiao,Urbana,Pública,87.1,7.8,5.1
2022,Sudeste,Regiao,Rural,Pública,92.0,4.7,3.3
2022,Sul,Regiao,Total,Total,85.4,8.6,6.0
2022,Sul,Regiao,Urbana,Total,85.3,8.6,6.1
2022,Sul,Regiao,Rural,Total,87.7,7.5,4.8
